trip_id,duration,,
206378939,28,,
206378940,24,,
206378931,22,,
206359813,16,,
206359814,15,,
206378921,39,,
206378926,39,,
206378927,80,,
206359808,2,,
206359809,6,,
206359810,15,,
206359811,9,,
206378914,23,,
206359802,10,,
206359804,10,,
206359806,12,,
206359807,3,,
206359796,5,,
206359797,8,,
206359800,16,,
206378904,18,,
206359793,11,,
206359794,6,,
206359788,8,,
206359789,13,,
206378889,17,,
206359784,10,,
206359785,9,,
206359786,8,,
206359782,7,,
206378881,12,,
206458953,309,,
206359781,9,,
206378875,15,,
206378877,21,,
206359780,5,,
206398313,75,,
206378873,35,,
206359779,1,,
206378872,12,,
206378868,33,,
206378869,20,,
206378870,18,,
206359778,4,,
206378862,16,,
206378863,32,,
206378864,13,,
206378865,8,,
206378867,8,,
206378857,31,,
206378858,16,,
206378859,60,,
206378860,10,,
206378861,31,,
206398296,69,,
206359777,1,,
206378856,29,,
206378848,15,,
206378850,14,,
206378851,11,,
206378852,5,,
206378853,45,,
206378854,21,,
206398290,99,,
206378844,46,,
206378845,19,,
206378846,19,,
206378847,5,,
206378843,17,,
206378838,8,,
206378839,54,,
206378840,11,,
206378841,29,,
206378842,18,,
206378835,14,,
206378836,9,,
206378837,15,,
206378831,15,,
206378832,21,,
206378833,11,,
206378834,40,,
206378830,44,,
206378827,6,,
206378828,8,,
206378829,11,,
206378825,9,,
206378826,11,,
206378824,6,,
206378823,8,,
206378819,14,,
206378820,10,,
206378821,6,,
206378822,10,,
206378818,4,,
206378817,8,,
206378815,20,,
206378816,41,,
206378812,13,,
206378813,29,,
206378814,9,,
206378811,15,,
206378807,9,,
206378808,10,,
206378809,4,,
206378810,12,,
206378806,30,,
206378805,4,,
206378802,10,,
206378803,7,,
206378804,4,,
206378799,11,,
206378800,24,,
206378801,10,,
206378798,5,,
206398232,43,,
206378796,5,,
206378797,10,,
206378793,4,,
206378794,9,,
206378795,8,,
206378790,8,,
206378791,13,,
206378792,22,,
206378788,9,,
206378789,11,,
206418123,101,,
206378782,11,,
206378783,10,,
206378784,30,,
206378785,11,,
206378786,4,,
206378787,10,,
206378777,7,,
206378778,1,,
206378779,20,,
206378780,24,,
206378781,24,,
206398211,52,,
206398214,52,,
206378775,7,,
206378776,17,,
206378771,7,,
206378772,10,,
206378773,8,,
206378774,5,,
206378768,16,,
206378769,21,,
206378770,5,,
206398196,36,,
206378763,20,,
206378764,10,,
206378765,11,,
206378766,9,,
206378767,8,,
206378762,14,,
206378759,7,,
206378760,19,,
206378761,25,,
206398185,34,,
206378756,16,,
206378757,12,,
206378758,7,,
206398183,29,,
206378752,12,,
206378753,19,,
206378754,12,,
206378755,18,,
206378751,15,,
206398175,63,,
206378745,17,,
206378746,21,,
206378747,12,,
206378748,10,,
206378749,8,,
206378750,10,,
206378740,12,,
206378741,7,,
206378742,1,,
206378743,6,,
206378744,17,,
206398163,22,,
206378738,5,,
206378739,15,,
206378734,11,,
206378735,11,,
206378736,3,,
206378737,5,,
206378732,8,,
206378733,16,,
206378730,4,,
206398147,72,,
206378729,6,,
206398145,70,,
206378726,12,,
206398135,70,,
206398136,24,,
206398138,37,,
206398139,29,,
206398141,35,,
206378725,1,,
206398131,44,,
206418035,90,,
206378722,8,,
206378723,10,,
206378724,5,,
206398127,23,,
206378718,7,,
206378719,2,,
206398116,12,,
206398119,30,,
206398120,30,,
206398122,27,,
206398124,15,,
206378716,5,,
206378717,7,,
206398112,68,,
206398114,20,,
206378713,7,,
206378714,6,,
206398102,8,,
206398103,13,,
206398105,21,,
206398106,36,,
206378712,5,,
206398098,20,,
206398099,15,,
206417997,124,,
206398094,38,,
206398096,18,,
206398097,6,,
206398092,17,,
206398093,9,,
206398091,9,,
206398089,21,,
206398090,9,,
206378710,1,,
206398084,7,,
206398085,25,,
206398086,16,,
206398087,20,,
206398081,9,,
206398082,8,,
206398072,27,,
206398073,32,,
206398074,13,,
206398075,43,,
206398077,8,,
206398078,7,,
206398079,22,,
206398080,10,,
206398067,19,,
206398068,1,,
206398069,34,,
206398070,9,,
206398071,19,,
206417967,59,,
206398063,18,,
206398064,18,,
206398065,13,,
206398066,10,,
206398055,21,,
206398056,4,,
206398057,6,,
206398059,24,,
206398060,1,,
206398062,20,,
206398049,33,,
206398050,38,,
206398051,9,,
206398052,14,,
206398053,21,,
206398054,8,,
206398044,27,,
206398045,7,,
206398046,8,,
206398048,17,,
206398040,9,,
206398041,10,,
206398042,15,,
206398043,18,,
206398037,6,,
206398038,11,,
206398039,27,,
206398034,9,,
206398035,4,,
206398036,33,,
206398032,23,,
206398033,12,,
206398030,28,,
206398031,5,,
206398027,38,,
206398028,6,,
206398029,8,,
206398023,20,,
206398024,4,,
206398025,26,,
206398026,27,,
206438156,110,,
206398022,6,,
206398020,11,,
206398021,9,,
206417918,46,,
206398018,37,,
206398019,15,,
206398013,15,,
206398015,11,,
206398016,6,,
206398017,13,,
206398009,4,,
206398010,15,,
206398011,5,,
206398012,5,,
206541850,411,,
206398006,9,,
206398007,5,,
206398008,5,,
206397999,8,,
206398000,11,,
206398001,14,,
206398002,9,,
206398003,13,,
206398004,4,,
206398005,3,,
206397994,15,,
206397995,17,,
206397996,9,,
206397997,5,,
206397998,4,,
206397991,35,,
206397992,8,,
206397993,8,,
206397987,13,,
206397988,17,,
206397989,6,,
206397990,12,,
206397984,11,,
206397985,8,,
206397986,18,,
206397978,6,,
206397979,5,,
206397980,33,,
206397981,29,,
206397982,29,,
206397983,14,,
206397976,14,,
206397977,32,,
206397972,11,,
206397973,11,,
206397974,11,,
206397975,18,,
206397970,19,,
206397969,17,,
206417859,68,,
206417862,34,,
206397964,12,,
206397965,1,,
206397966,18,,
206397967,7,,
206397960,11,,
206397961,8,,
206397963,7,,
206397956,9,,
206397957,5,,
206397958,5,,
206397951,1,,
206397952,6,,
206397953,13,,
206397954,5,,
206397945,10,,
206397946,9,,
206397947,20,,
206397949,5,,
206397950,13,,
206417829,30,,
206397936,2,,
206397937,9,,
206397938,18,,
206397939,25,,
206397941,25,,
206397942,9,,
206397943,9,,
206397944,11,,
206397933,3,,
206397934,15,,
206397935,10,,
206417817,50,,
206397931,9,,
206397932,10,,
206417812,24,,
206397925,12,,
206397926,17,,
206397927,6,,
206397929,9,,
206417805,24,,
206417807,64,,
206417808,25,,
206397923,11,,
206397924,9,,
206397917,7,,
206397918,9,,
206397919,4,,
206397920,4,,
206397912,7,,
206397913,7,,
206397914,13,,
206397916,13,,
206417790,25,,
206417791,21,,
206397902,18,,
206397903,4,,
206397904,18,,
206397905,10,,
206397906,18,,
206397907,17,,
206397908,5,,
206397909,5,,
206417783,20,,
206397900,16,,
206397901,8,,
206417775,76,,
206397895,16,,
206397896,13,,
206397898,5,,
206397899,16,,
206417769,50,,
206417773,21,,
206397888,7,,
206397889,9,,
206397890,1,,
206397892,8,,
206397893,13,,
206397894,9,,
206417759,27,,
206417765,74,,
206397883,8,,
206397885,10,,
206397886,8,,
206417750,15,,
206417751,24,,
206417752,19,,
206417754,16,,
206397879,6,,
206397880,4,,
206417745,15,,
206417746,42,,
206397871,8,,
206397872,8,,
206397873,6,,
206397874,10,,
206397875,7,,
206397876,12,,
206397877,4,,
206417733,30,,
206417736,17,,
206417740,16,,
206417741,18,,
206397865,10,,
206397866,11,,
206397867,7,,
206397869,4,,
206397861,8,,
206397863,10,,
206417720,13,,
206417723,25,,
206417717,10,,
206417718,32,,
206397860,5,,
206417714,10,,
206417716,9,,
206397857,6,,
206397858,7,,
206397859,7,,
206417708,13,,
206417710,10,,
206417711,15,,
206417702,11,,
206417703,9,,
206417704,12,,
206417705,8,,
206417706,20,,
206417707,11,,
206397852,2,,
206397853,3,,
206397855,5,,
206417693,9,,
206417696,43,,
206417697,9,,
206417699,6,,
206417700,18,,
206417686,5,,
206417687,5,,
206417688,42,,
206417689,6,,
206417690,24,,
206417691,29,,
206479075,204,,
206417682,12,,
206417683,5,,
206417684,6,,
206417685,14,,
206795047,1211,,
206417668,10,,
206417669,49,,
206417670,7,,
206417671,8,,
206417673,16,,
206417674,9,,
206417675,8,,
206417676,11,,
206417677,6,,
206417679,18,,
206417680,51,,
206417658,7,,
206417660,7,,
206417661,12,,
206417662,5,,
206417663,24,,
206417666,4,,
206417667,6,,
206479055,201,,
206737984,1042,,
206417649,4,,
206417650,11,,
206417652,8,,
206417654,9,,
206417655,10,,
206417656,3,,
206417657,8,,
206479035,200,,
206417639,10,,
206417640,12,,
206417641,5,,
206417643,11,,
206417647,9,,
206417648,8,,
206479024,199,,
206417635,31,,
206417636,3,,
206417637,8,,
206417638,7,,
206479020,198,,
206417628,29,,
206417629,39,,
206417630,6,,
206417631,4,,
206417632,4,,
206417633,9,,
206417634,7,,
206479013,198,,
206417619,7,,
206417621,7,,
206417622,4,,
206417623,14,,
206417624,2,,
206417625,38,,
206417604,7,,
206417605,1,,
206417606,26,,
206417607,6,,
206417608,7,,
206417609,10,,
206417610,13,,
206417611,17,,
206417612,12,,
206417613,14,,
206417614,8,,
206417617,7,,
206417618,12,,
206437844,72,,
206417594,41,,
206417595,16,,
206417596,16,,
206417597,6,,
206417598,7,,
206417599,14,,
206417600,11,,
206417601,12,,
206417602,22,,
206417603,11,,
206417588,13,,
206417589,12,,
206417590,13,,
206417591,13,,
206417592,5,,
206417593,5,,
206458321,136,,
206417582,9,,
206417583,9,,
206417584,10,,
206417585,8,,
206417586,11,,
206417587,12,,
206417574,12,,
206417575,8,,
206417576,8,,
206417577,7,,
206417578,10,,
206417579,9,,
206417580,28,,
206417581,18,,
206417567,18,,
206417568,7,,
206417569,6,,
206417570,32,,
206417571,32,,
206417572,23,,
206417573,14,,
206417559,16,,
206417560,19,,
206417561,18,,
206417562,7,,
206417563,25,,
206417564,26,,
206417565,1,,
206417566,17,,
206417551,11,,
206417552,29,,
206417553,11,,
206417554,10,,
206417555,18,,
206417556,19,,
206417557,18,,
206417558,18,,
206417543,11,,
206417544,15,,
206417545,12,,
206417546,10,,
206417547,16,,
206417548,11,,
206417549,10,,
206417550,7,,
206437782,56,,
206417535,11,,
206417536,6,,
206417537,18,,
206417538,4,,
206417539,5,,
206417540,9,,
206417541,12,,
206478916,187,,
206417530,5,,
206417531,13,,
206417532,9,,
206417533,6,,
206417534,13,,
206417523,10,,
206417526,5,,
206417527,6,,
206417528,6,,
206417529,9,,
206417511,41,,
206417512,6,,
206417513,7,,
206417514,7,,
206417517,11,,
206417518,12,,
206417519,10,,
206417520,16,,
206417521,9,,
206417522,8,,
206437743,58,,
206417506,17,,
206417507,21,,
206417508,12,,
206417509,11,,
206417510,8,,
206417499,2,,
206417500,13,,
206417501,12,,
206417502,6,,
206417503,11,,
206417504,9,,
206417505,14,,
206437733,45,,
206417497,10,,
206417498,5,,
206417493,10,,
206417494,4,,
206417495,8,,
206417488,4,,
206417489,6,,
206417490,14,,
206417491,17,,
206417492,4,,
206417479,21,,
206417480,6,,
206417481,12,,
206417482,27,,
206417483,3,,
206417484,15,,
206417485,8,,
206417486,22,,
206417487,4,,
206417463,7,,
206417464,7,,
206417465,16,,
206417466,7,,
206417467,7,,
206417468,10,,
206417469,11,,
206417470,13,,
206417471,9,,
206417472,7,,
206417474,10,,
206417476,10,,
206417478,3,,
206437694,40,,
206437702,49,,
206417457,16,,
206417458,12,,
206417459,15,,
206417460,13,,
206417461,9,,
206417462,2,,
206437684,49,,
206417447,23,,
206417448,14,,
206417449,21,,
206417450,15,,
206417451,8,,
206417452,13,,
206417453,12,,
206417454,8,,
206417455,15,,
206417456,6,,
206417440,29,,
206417441,19,,
206417442,11,,
206417443,13,,
206417444,14,,
206417445,10,,
206417446,13,,
206417428,17,,
206417429,6,,
206417430,12,,
206417431,14,,
206417432,27,,
206417433,17,,
206417434,5,,
206417435,15,,
206417436,11,,
206417437,13,,
206417438,10,,
206417439,13,,
206437644,37,,
206437655,37,,
206417424,8,,
206417425,14,,
206417426,12,,
206417427,24,,
206417420,16,,
206417421,5,,
206417422,8,,
206417423,12,,
206417416,12,,
206417417,11,,
206417418,14,,
206417419,7,,
206417409,11,,
206417410,9,,
206417411,12,,
206417412,17,,
206417414,18,,
206417399,6,,
206417400,14,,
206417401,6,,
206417402,11,,
206417403,4,,
206417404,4,,
206417405,8,,
206417406,10,,
206417407,11,,
206417408,22,,
206437620,28,,
206417394,7,,
206417395,16,,
206417396,20,,
206417397,11,,
206417398,7,,
206458106,90,,
206417386,1,,
206417387,23,,
206417388,3,,
206417389,11,,
206417390,18,,
206417391,8,,
206417392,19,,
206417393,8,,
206437601,62,,
206437608,48,,
206417381,22,,
206417382,5,,
206417383,15,,
206417384,9,,
206417385,11,,
206437595,33,,
206417378,6,,
206417379,7,,
206417380,12,,
206437587,30,,
206437592,30,,
206458084,85,,
206417374,7,,
206417375,16,,
206417376,4,,
206417377,11,,
206437585,24,,
206417364,16,,
206417365,10,,
206417366,10,,
206417367,5,,
206417368,15,,
206417369,14,,
206417370,8,,
206417371,8,,
206417372,8,,
206417373,13,,
206417360,15,,
206417362,9,,
206417363,9,,
206417346,13,,
206417347,15,,
206417348,8,,
206417349,17,,
206417352,10,,
206417353,7,,
206417354,8,,
206417355,9,,
206417356,5,,
206417357,13,,
206417359,10,,
206437554,23,,
206437560,23,,
206437562,23,,
206437563,21,,
206417342,13,,
206417344,10,,
206417345,5,,
206437548,24,,
206417338,16,,
206417339,11,,
206417340,6,,
206417341,10,,
206437543,36,,
206417333,11,,
206417334,8,,
206417335,11,,
206417336,11,,
206417337,11,,
206417327,10,,
206417328,15,,
206417329,6,,
206417330,14,,
206417331,10,,
206417332,10,,
206458017,108,,
206417322,13,,
206417323,9,,
206417324,7,,
206417325,7,,
206417326,13,,
206458011,107,,
206417318,5,,
206417319,11,,
206417320,9,,
206417321,6,,
206437509,17,,
206437510,17,,
206437512,26,,
206437513,20,,
206417310,3,,
206417311,13,,
206417312,13,,
206417313,10,,
206417314,11,,
206417315,9,,
206417316,7,,
206417317,2,,
206437498,26,,
206437501,21,,
206437502,15,,
206417307,6,,
206417308,6,,
206417309,5,,
206437494,12,,
206417306,8,,
206437488,15,,
206437489,18,,
206437490,14,,
206437492,26,,
206437493,17,,
206417301,9,,
206417302,9,,
206417303,8,,
206417304,6,,
206417305,6,,
206437480,14,,
206437483,11,,
206437485,14,,
206437486,20,,
206417299,8,,
206417300,9,,
206437469,15,,
206437470,20,,
206437471,12,,
206437472,11,,
206437473,11,,
206437474,46,,
206437477,10,,
206437478,9,,
206499395,233,,
206417297,8,,
206417298,3,,
206437462,21,,
206437465,15,,
206437466,15,,
206437467,44,,
206437468,14,,
206417292,5,,
206417293,6,,
206417294,6,,
206417295,5,,
206417296,5,,
206437454,46,,
206437456,15,,
206437459,12,,
206437449,16,,
206437450,14,,
206437451,12,,
206437452,8,,
206437453,25,,
206437443,14,,
206437444,15,,
206437445,5,,
206437446,12,,
206437447,18,,
206437448,7,,
206437438,13,,
206437439,9,,
206437440,12,,
206437441,24,,
206437442,15,,
206437433,4,,
206437434,17,,
206437435,12,,
206437436,19,,
206437437,7,,
206437430,23,,
206437431,15,,
206437432,28,,
206457919,65,,
206437421,17,,
206437422,14,,
206437424,11,,
206437425,11,,
206437426,5,,
206437428,6,,
206437429,16,,
206437416,7,,
206437417,2,,
206437418,20,,
206437419,18,,
206437420,8,,
206437411,1,,
206437412,7,,
206437413,2,,
206437414,15,,
206437415,13,,
206437399,8,,
206437400,5,,
206437401,11,,
206437402,7,,
206437403,13,,
206437404,12,,
206437405,9,,
206437406,12,,
206437408,5,,
206437409,10,,
206499331,209,,
206437394,20,,
206437395,25,,
206437396,8,,
206437397,14,,
206437398,24,,
206437388,13,,
206437389,24,,
206437390,14,,
206437392,55,,
206437393,10,,
206437380,6,,
206437381,2,,
206437382,5,,
206437383,9,,
206437384,15,,
206437387,6,,
206437374,14,,
206437375,10,,
206437376,12,,
206437377,34,,
206437378,12,,
206437367,17,,
206437368,15,,
206437369,7,,
206437370,9,,
206437371,6,,
206437372,10,,
206437373,7,,
206437360,7,,
206437362,13,,
206437363,8,,
206437364,8,,
206437366,6,,
206437358,26,,
206437359,12,,
206437355,6,,
206437356,9,,
206437357,12,,
206437350,24,,
206437351,6,,
206437353,4,,
206437354,23,,
206437340,26,,
206437342,11,,
206437343,13,,
206437344,13,,
206437345,17,,
206437346,7,,
206437347,25,,
206437348,1,,
206437349,38,,
206437335,6,,
206437336,8,,
206437337,15,,
206437338,18,,
206437330,7,,
206437331,16,,
206437332,7,,
206437333,12,,
206437334,12,,
206437325,7,,
206437326,9,,
206437327,13,,
206437328,34,,
206437329,6,,
206437314,15,,
206437315,14,,
206437316,25,,
206437317,13,,
206437318,8,,
206437319,12,,
206437320,16,,
206437322,10,,
206437324,7,,
206457813,65,,
206437312,9,,
206437313,7,,
206437309,15,,
206437310,14,,
206437311,11,,
206437303,13,,
206437304,1,,
206437305,1,,
206437306,19,,
206437307,3,,
206437295,9,,
206437296,16,,
206437300,2,,
206437301,11,,
206437293,9,,
206437294,12,,
206437288,37,,
206437289,9,,
206437290,7,,
206437291,18,,
206437292,6,,
206437284,14,,
206437285,14,,
206437286,10,,
206437287,5,,
206737362,948,,
206437279,21,,
206437280,21,,
206437281,7,,
206437282,5,,
206437283,5,,
206437276,6,,
206437277,12,,
206437278,27,,
206457764,47,,
206437273,14,,
206457759,43,,
206437268,4,,
206437269,18,,
206437271,11,,
206437263,16,,
206437264,4,,
206437265,8,,
206437266,12,,
206437267,7,,
206457749,41,,
206437256,18,,
206437257,11,,
206437258,12,,
206437259,15,,
206437260,28,,
206437261,8,,
206437262,12,,
206437254,7,,
206437255,27,,
206437253,11,,
206437249,8,,
206437250,8,,
206437251,25,,
206437252,3,,
206437244,24,,
206437245,24,,
206437246,16,,
206437247,10,,
206437248,11,,
206437237,8,,
206437238,11,,
206437239,10,,
206437240,20,,
206437241,3,,
206437242,11,,
206457719,26,,
206457721,47,,
206437236,13,,
206457714,28,,
206437232,8,,
206437233,9,,
206437234,15,,
206437235,16,,
206457711,32,,
206437229,11,,
206437230,17,,
206437231,9,,
206457706,60,,
206437220,8,,
206437221,10,,
206437222,5,,
206437223,11,,
206437224,4,,
206437225,5,,
206437226,14,,
206437227,10,,
206437228,4,,
206457699,22,,
206437215,16,,
206437216,5,,
206437217,15,,
206437218,9,,
206437219,8,,
206457688,21,,
206499124,172,,
206437214,15,,
206457687,26,,
206437213,5,,
206457684,23,,
206437209,12,,
206437210,6,,
206437212,10,,
206457679,40,,
206437208,10,,
206457676,14,,
206457677,22,,
206437206,9,,
206437207,2,,
206457671,12,,
206457672,25,,
206437203,10,,
206437204,8,,
206457665,13,,
206457666,20,,
206457668,14,,
206437202,6,,
206457657,11,,
206457658,25,,
206457659,25,,
206457660,19,,
206457661,23,,
206457663,12,,
206457664,17,,
206437199,1,,
206437200,6,,
206437201,8,,
206457651,17,,
206457652,10,,
206457656,10,,
206437198,1,,
206457648,11,,
206457649,9,,
206457640,10,,
206457641,8,,
206457643,11,,
206457644,31,,
206457645,9,,
206457646,14,,
206437196,5,,
206457635,7,,
206457636,15,,
206457638,7,,
206457639,23,,
206457631,15,,
206457632,52,,
206457633,10,,
206457634,12,,
206457627,6,,
206457628,8,,
206457629,12,,
206457630,13,,
206457622,15,,
206457623,14,,
206457624,12,,
206457625,18,,
206457626,10,,
206457619,8,,
206457620,13,,
206499052,154,,
206457616,15,,
206457617,15,,
206457618,11,,
206457610,20,,
206457611,1,,
206457612,14,,
206457613,8,,
206457614,3,,
206457615,7,,
206457604,13,,
206457605,12,,
206457606,9,,
206457607,10,,
206457608,8,,
206457609,8,,
206478261,75,,
206457600,4,,
206457601,19,,
206457602,10,,
206457603,13,,
206457595,9,,
206457596,6,,
206457598,15,,
206457599,7,,
206457593,10,,
206457594,4,,
206457591,6,,
206457592,13,,
206457584,47,,
206457585,7,,
206457586,16,,
206457587,12,,
206457588,7,,
206457589,8,,
206457590,9,,
206457581,20,,
206457582,5,,
206457583,7,,
206457576,8,,
206457577,15,,
206457579,8,,
206457580,10,,
206457571,12,,
206457572,19,,
206457573,10,,
206457574,10,,
206457575,44,,
206457565,6,,
206457566,3,,
206457567,11,,
206457568,14,,
206457569,18,,
206457570,15,,
206457564,13,,
206457560,10,,
206457561,4,,
206457562,10,,
206457563,11,,
206457557,22,,
206457558,7,,
206457559,6,,
206457553,13,,
206457556,9,,
206457549,6,,
206457550,16,,
206457551,13,,
206457552,8,,
206457543,19,,
206457544,20,,
206457546,12,,
206457548,14,,
206457540,11,,
206457541,7,,
206457542,14,,
206478194,100,,
206457535,7,,
206457536,5,,
206457538,12,,
206457539,4,,
206457531,11,,
206457532,11,,
206457533,1,,
206457529,21,,
206457530,12,,
206457526,25,,
206457527,9,,
206457528,10,,
206457525,13,,
206457524,1,,
206457522,17,,
206457523,5,,
206478174,69,,
206457515,10,,
206457516,10,,
206457517,22,,
206457518,10,,
206457519,7,,
206457520,12,,
206457521,6,,
206558267,277,,
206457514,7,,
206457512,8,,
206457513,6,,
206813577,1141,,
206457511,5,,
206457506,6,,
206457507,4,,
206457508,6,,
206457509,13,,
206457510,4,,
206457502,21,,
206457503,9,,
206457504,18,,
206457505,19,,
206478155,62,,
206457501,19,,
206457498,20,,
206457499,10,,
206457500,7,,
206457495,3,,
206457496,9,,
206457497,19,,
206457492,11,,
206457494,4,,
206478139,30,,
206478142,28,,
206457490,1,,
206457491,8,,
206457487,13,,
206457489,13,,
206478133,39,,
206457480,12,,
206457481,1,,
206457482,12,,
206457483,16,,
206457484,15,,
206457485,10,,
206457486,9,,
206478129,30,,
206457474,10,,
206457475,9,,
206457476,12,,
206457477,15,,
206457478,11,,
206457479,7,,
206457470,3,,
206457471,9,,
206457472,18,,
206457473,10,,
206457466,8,,
206457467,9,,
206457468,4,,
206457469,13,,
206457463,16,,
206457464,16,,
206457465,9,,
206478109,54,,
206457458,8,,
206457459,12,,
206457460,5,,
206457461,3,,
206457462,15,,
206457454,12,,
206457455,11,,
206457456,14,,
206457457,1,,
206457451,5,,
206457452,10,,
206457453,9,,
206478096,25,,
206498873,83,,
206457448,11,,
206457449,5,,
206457450,8,,
206478091,21,,
206457446,4,,
206457447,9,,
206478086,20,,
206478087,15,,
206478084,22,,
206478085,12,,
206457442,6,,
206457443,10,,
206457444,9,,
206457445,3,,
206478078,29,,
206478081,16,,
206478082,16,,
206457439,8,,
206457440,9,,
206457441,7,,
206478073,36,,
206457435,6,,
206457436,6,,
206457437,6,,
206478068,14,,
206457433,7,,
206478066,15,,
206478067,12,,
206478061,11,,
206478063,8,,
206457431,5,,
206478058,25,,
206478060,8,,
206478056,20,,
206478057,7,,
206498835,72,,
206498832,71,,
206478053,62,,
206478054,19,,
206478055,61,,
206478051,13,,
206478052,6,,
206478050,3,,
206478048,5,,
206478049,9,,
206478044,6,,
206478045,7,,
206478046,8,,
206478047,8,,
206478041,4,,
206478042,3,,
206478043,5,,
206478039,9,,
206478040,16,,
206478035,19,,
206478036,8,,
206478037,30,,
206478038,4,,
206478024,5,,
206478025,33,,
206478026,8,,
206478027,6,,
206478028,11,,
206478030,31,,
206478031,6,,
206478032,3,,
206478020,9,,
206478021,13,,
206478023,16,,
206478018,5,,
206478019,5,,
206478016,4,,
206478017,8,,
206478014,5,,
206478015,4,,
206478011,7,,
206478012,2,,
206478013,8,,
206478006,15,,
206478007,7,,
206478008,16,,
206478009,22,,
206478005,8,,
206478002,12,,
206478003,21,,
206478004,11,,
206478001,35,,
206477997,20,,
206477998,8,,
206477999,9,,
206478000,18,,
206477996,7,,
206477995,11,,
206477993,8,,
206477994,8,,
206477992,4,,
206477990,6,,
206498766,37,,
206498762,36,,
206477987,8,,
206477988,11,,
206477989,13,,
206477981,5,,
206477982,22,,
206477983,13,,
206477984,15,,
206477985,13,,
206477977,19,,
206477978,6,,
206477979,12,,
206477975,23,,
206477976,13,,
206498750,33,,
206699810,709,,
206477971,20,,
206477972,1,,
206477973,13,,
206477974,11,,
206477968,16,,
206477969,11,,
206477970,10,,
206477965,12,,
206477966,8,,
206477967,6,,
206477962,8,,
206477963,15,,
206477964,2,,
206498735,61,,
206477961,3,,
206477960,5,,
206519590,101,,
206477959,2,,
206477955,13,,
206477956,7,,
206477957,21,,
206477953,5,,
206519581,98,,
206498722,53,,
206519580,96,,
206477949,4,,
206477950,2,,
206477947,7,,
206477948,8,,
206498718,62,,
206519574,95,,
206498716,44,,
206498717,29,,
206498712,17,,
206477941,4,,
206477942,7,,
206477943,10,,
206477944,15,,
206477945,7,,
206477946,10,,
206498708,59,,
206477939,9,,
206477940,8,,
206477938,7,,
206498705,17,,
206498698,17,,
206498703,15,,
206477934,5,,
206477935,4,,
206477936,5,,
206477937,6,,
206498697,17,,
206477933,9,,
206477932,7,,
206477931,6,,
206498694,33,,
206498689,13,,
206498690,13,,
206498691,9,,
206498692,12,,
206498688,9,,
206498685,13,,
206498686,6,,
206498687,6,,
206498683,44,,
206498682,2,,
206540448,168,,
206498678,15,,
206498679,15,,
206498680,9,,
206498681,9,,
206498677,13,,
206498674,9,,
206498675,10,,
206498676,11,,
206498673,9,,
206498667,13,,
206498668,6,,
206498669,7,,
206498670,11,,
206498671,15,,
206498672,16,,
206498661,8,,
206498662,26,,
206498663,1,,
206498664,10,,
206498666,7,,
206498656,16,,
206498657,18,,
206498658,14,,
206498659,16,,
206498660,13,,
206498654,3,,
206498655,35,,
206498653,8,,
206498652,8,,
206498651,10,,
206498650,9,,
206498647,19,,
206498648,1,,
206498649,3,,
206498646,9,,
206498644,9,,
206498645,7,,
206498642,18,,
206498643,11,,
206498641,1,,
206498639,10,,
206498640,21,,
206498637,8,,
206498638,3,,
206498636,36,,
206498632,18,,
206498633,10,,
206498634,6,,
206498635,10,,
206498631,6,,
206498628,4,,
206498629,15,,
206498630,9,,
206498622,18,,
206498623,9,,
206498624,1,,
206498625,17,,
206498626,12,,
206498627,18,,
206498621,5,,
206498619,6,,
206498620,19,,
206519471,58,,
206519466,29,,
206498614,11,,
206498616,5,,
206498617,22,,
206498618,6,,
206498612,11,,
206498613,6,,
206519463,39,,
206519464,27,,
206498610,15,,
206498609,4,,
206519457,83,,
206498608,20,,
206498604,21,,
206498605,16,,
206498606,9,,
206498603,7,,
206498601,7,,
206498602,5,,
206498600,4,,
206498597,5,,
206498598,4,,
206498599,9,,
206519443,27,,
206519445,16,,
206540354,102,,
206498596,8,,
206498593,12,,
206498594,2,,
206498595,3,,
206498592,11,,
206519438,17,,
206519436,13,,
206519435,28,,
206519433,9,,
206519434,10,,
206519430,9,,
206519431,14,,
206519432,7,,
206832900,1075,,
206519429,7,,
206498590,5,,
206498591,4,,
206519426,18,,
206519424,14,,
206519425,55,,
206519423,10,,
206519418,14,,
206519419,4,,
206519420,9,,
206519421,5,,
206519422,14,,
206519416,9,,
206519417,4,,
206519414,8,,
206519415,51,,
206718087,688,,
206519413,11,,
206519408,10,,
206519409,13,,
206519411,17,,
206519412,13,,
206519407,7,,
206519406,1,,
206718079,668,,
206519403,18,,
206519404,4,,
206519405,16,,
206519401,29,,
206519402,5,,
206519400,9,,
206519398,4,,
206519399,3,,
206519397,5,,
206519393,5,,
206519395,12,,
206519396,10,,
206681386,538,,
206519390,5,,
206519391,17,,
206519392,10,,
206519389,7,,
206519388,6,,
206519387,12,,
206540298,34,,
206519386,7,,
206519384,8,,
206519385,6,,
206519383,6,,
206540293,22,,
206519381,9,,
206519382,11,,
206519380,11,,
206519378,5,,
206519379,5,,
206540287,22,,
206519377,5,,
206540285,52,,
206519375,4,,
206519376,6,,
206540282,15,,
206557829,84,,
206540281,56,,
206519374,2,,
206540278,11,,
206540280,8,,
206540276,11,,
206540277,10,,
206540275,6,,
206540274,9,,
206540272,20,,
206540273,11,,
206540271,8,,
206540270,27,,
